gene,uniprot,oid,version,panel,synapse_id,filename
LMNB1,P20700,OID31501,v1,Oncology_II,syn52331794,LMNB1_P20700_OID31501_v1_Oncology_II.tar
LMNB2,Q03252,OID31109,v1,Neurology_II,syn52356072,LMNB2_Q03252_OID31109_v1_Neurology_II.tar
LMOD1,P29536,OID30212,v1,Cardiometabolic_II,syn52359452,LMOD1_P29536_OID30212_v1_Cardiometabolic_II.tar
LMOD1,P29536,OID30547,v1,Inflammation_II,syn52356208,LMOD1_P29536_OID30547_v1_Inflammation_II.tar
LMOD1,P29536,OID31014,v1,Neurology_II,syn52356112,LMOD1_P29536_OID31014_v1_Neurology_II.tar
LMOD1,P29536,OID31416,v1,Oncology_II,syn52356648,LMOD1_P29536_OID31416_v1_Oncology_II.tar
LMOD2,Q6P5Q4,OID30864,v1,Neurology_II,syn52358099,LMOD2_Q6P5Q4_OID30864_v1_Neurology_II.tar
LONP1,P36776,OID30219,v1,Cardiometabolic_II,syn52333871,LONP1_P36776_OID30219_v1_Cardiometabolic_II.tar
LPA,P08519,OID30747,v1,Inflammation_II,syn52333846,LPA_P08519_OID30747_v1_Inflammation_II.tar
LPCAT2,Q7L5N7,OID21290,v1,Oncology,syn51489736,LPCAT2_Q7L5N7_OID21290_v1_Oncology.tar
LPL,P06858,OID20188,v1,Cardiometabolic,syn51476396,LPL_P06858_OID20188_v1_Cardiometabolic.tar
LPO,P22079,OID20963,v1,Neurology,syn51476111,LPO_P22079_OID20963_v1_Neurology.tar
LPP,Q93052,OID30190,v1,Cardiometabolic_II,syn52332020,LPP_Q93052_OID30190_v1_Cardiometabolic_II.tar
LRCH4,O75427,OID30191,v1,Cardiometabolic_II,syn52333930,LRCH4_O75427_OID30191_v1_Cardiometabolic_II.tar
LRFN2,Q9ULH4,OID30895,v1,Neurology_II,syn52355784,LRFN2_Q9ULH4_OID30895_v1_Neurology_II.tar
LRG1,P02750,OID30751,v1,Inflammation_II,syn52332312,LRG1_P02750_OID30751_v1_Inflammation_II.tar
LRIG1,Q96JA1,OID21429,v1,Oncology,syn51483340,LRIG1_Q96JA1_OID21429_v1_Oncology.tar
LRIG3,Q6UXM1,OID30450,v1,Inflammation_II,syn52332623,LRIG3_Q6UXM1_OID30450_v1_Inflammation_II.tar
LRP1,Q07954,OID21293,v1,Oncology,syn51477474,LRP1_Q07954_OID21293_v1_Oncology.tar
LRP11,Q86VZ4,OID20185,v1,Cardiometabolic,syn51496050,LRP11_Q86VZ4_OID20185_v1_Cardiometabolic.tar
LRP2,P98164,OID30960,v1,Neurology_II,syn52355449,LRP2_P98164_OID30960_v1_Neurology_II.tar
LRP2BP,Q9P2M1,OID30907,v1,Neurology_II,syn52355996,LRP2BP_Q9P2M1_OID30907_v1_Neurology_II.tar
LRPAP1,P30533,OID21059,v1,Neurology,syn51496265,LRPAP1_P30533_OID21059_v1_Neurology.tar
LRRC25,Q8N386,OID21333,v1,Oncology,syn51496259,LRRC25_Q8N386_OID21333_v1_Oncology.tar
LRRC37A2,A6NM11,OID31440,v1,Oncology_II,syn52358366,LRRC37A2_A6NM11_OID31440_v1_Oncology_II.tar
LRRC38,Q5VT99,OID30924,v1,Neurology_II,syn52359483,LRRC38_Q5VT99_OID30924_v1_Neurology_II.tar
LRRC59,Q96AG4,OID30361,v1,Cardiometabolic_II,syn52358303,LRRC59_Q96AG4_OID30361_v1_Cardiometabolic_II.tar
LRRFIP1,Q32MZ4,OID31344,v1,Oncology_II,syn52358231,LRRFIP1_Q32MZ4_OID31344_v1_Oncology_II.tar
LRRN1,Q6UXK5,OID20438,v1,Inflammation,syn51483473,LRRN1_Q6UXK5_OID20438_v1_Inflammation.tar
LRTM1,Q9HBL6,OID30906,v1,Neurology_II,syn52356081,LRTM1_Q9HBL6_OID30906_v1_Neurology_II.tar
LRTM2,Q8N967,OID31020,v1,Neurology_II,syn52355628,LRTM2_Q8N967_OID31020_v1_Neurology_II.tar
LSM1,O15116,OID21210,v1,Oncology,syn51476266,LSM1_O15116_OID21210_v1_Oncology.tar
LSM8,O95777,OID31269,v1,Oncology_II,syn52355570,LSM8_O95777_OID31269_v1_Oncology_II.tar
LSP1,P33241,OID20530,v1,Inflammation,syn51476429,LSP1_P33241_OID20530_v1_Inflammation.tar
LTA,P01374,OID20586,v1,Inflammation,syn51496219,LTA_P01374_OID20586_v1_Inflammation.tar
LTA4H,P09960,OID21452,v1,Oncology,syn51482421,LTA4H_P09960_OID21452_v1_Oncology.tar
LTB,Q06643,OID31383,v1,Oncology_II,syn52355778,LTB_Q06643_OID31383_v1_Oncology_II.tar
LTBP2,Q14767,OID20254,v1,Cardiometabolic,syn51475764,LTBP2_Q14767_OID20254_v1_Cardiometabolic.tar
LTBP3,Q9NS15,OID21191,v1,Oncology,syn51476106,LTBP3_Q9NS15_OID21191_v1_Oncology.tar
LTBR,P36941,OID20768,v1,Inflammation,syn51475916,LTBR_P36941_OID20768_v1_Inflammation.tar
LTO1,Q8WV07,OID20434,v1,Inflammation,syn51476704,LTO1_Q8WV07_OID20434_v1_Inflammation.tar
LUZP2,Q86TE4,OID31402,v1,Oncology_II,syn52355995,LUZP2_Q86TE4_OID31402_v1_Oncology_II.tar
LXN,Q9BS40,OID21003,v1,Neurology,syn51481128,LXN_Q9BS40_OID21003_v1_Neurology.tar
LY6D,Q14210,OID20708,v1,Inflammation,syn51476487,LY6D_Q14210_OID20708_v1_Inflammation.tar
LY75,O60449,OID20580,v1,Inflammation,syn51496264,LY75_O60449_OID20580_v1_Inflammation.tar
LY9,Q9HBG7,OID20670,v1,Inflammation,syn51482871,LY9_Q9HBG7_OID20670_v1_Inflammation.tar
LY96,Q9Y6Y9,OID20945,v1,Neurology,syn51496240,LY96_Q9Y6Y9_OID20945_v1_Neurology.tar
LYAR,Q9NX58,OID21264,v1,Oncology,syn51483166,LYAR_Q9NX58_OID21264_v1_Oncology.tar
LYN,P07948,OID21350,v1,Oncology,syn51476011,LYN_P07948_OID21350_v1_Oncology.tar
LYPD1,Q8N2G4,OID20821,v1,Neurology,syn51476413,LYPD1_Q8N2G4_OID20821_v1_Neurology.tar
LYPD3,O95274,OID21530,v1,Oncology,syn51475810,LYPD3_O95274_OID21530_v1_Oncology.tar
LYPD8,Q6UX82,OID21251,v1,Oncology,syn51483357,LYPD8_Q6UX82_OID21251_v1_Oncology.tar
LYPLA2,O95372,OID30817,v1,Neurology_II,syn52355557,LYPLA2_O95372_OID30817_v1_Neurology_II.tar
LYSMD3,Q7Z3D4,OID30950,v1,Neurology_II,syn52356658,LYSMD3_Q7Z3D4_OID30950_v1_Neurology_II.tar
LYVE1,Q9Y5Y7,OID30728,v1,Inflammation_II,syn52359389,LYVE1_Q9Y5Y7_OID30728_v1_Inflammation_II.tar
LYZL2,Q7Z4W2,OID31180,v1,Oncology_II,syn52355605,LYZL2_Q7Z4W2_OID31180_v1_Oncology_II.tar
LZTFL1,Q9NQ48,OID30637,v1,Inflammation_II,syn52355420,LZTFL1_Q9NQ48_OID30637_v1_Inflammation_II.tar
M6PR,P20645,OID30208,v1,Cardiometabolic_II,syn52356714,M6PR_P20645_OID30208_v1_Cardiometabolic_II.tar
MAD1L1,Q9Y6D9,OID20904,v1,Neurology,syn51476203,MAD1L1_Q9Y6D9_OID20904_v1_Neurology.tar
MAEA,Q7L5Y9,OID21206,v1,Oncology,syn51476707,MAEA_Q7L5Y9_OID21206_v1_Oncology.tar
MAG,P20916,OID30967,v1,Neurology_II,syn52359416,MAG_P20916_OID30967_v1_Neurology_II.tar
MAGEA3,P43357,OID31331,v1,Oncology_II,syn52331880,MAGEA3_P43357_OID31331_v1_Oncology_II.tar
MAGED1,Q9Y5V3,OID21181,v1,Oncology,syn51483303,MAGED1_Q9Y5V3_OID21181_v1_Oncology.tar
MAMDC2,Q7Z304,OID30309,v1,Cardiometabolic_II,syn52355953,MAMDC2_Q7Z304_OID30309_v1_Cardiometabolic_II.tar
MAMDC4,Q6UXC1,OID31342,v1,Oncology_II,syn52331713,MAMDC4_Q6UXC1_OID31342_v1_Oncology_II.tar
MAN1A2,O60476,OID30262,v1,Cardiometabolic_II,syn52355565,MAN1A2_O60476_OID30262_v1_Cardiometabolic_II.tar
MAN2B2,Q9Y2E5,OID30306,v1,Cardiometabolic_II,syn52356221,MAN2B2_Q9Y2E5_OID30306_v1_Cardiometabolic_II.tar
MANEAL,Q5VSG8,OID31244,v1,Oncology_II,syn52355534,MANEAL_Q5VSG8_OID31244_v1_Oncology_II.tar
MANF,P55145,OID20707,v1,Inflammation,syn51483240,MANF_P55145_OID20707_v1_Inflammation.tar
MANSC1,Q9H8J5,OID21492,v1,Oncology,syn51483249,MANSC1_Q9H8J5_OID21492_v1_Oncology.tar
MANSC4,A6NHS7,OID30141,v1,Cardiometabolic_II,syn52331896,MANSC4_A6NHS7_OID30141_v1_Cardiometabolic_II.tar
MAP1LC3A,Q9H492,OID30868,v1,Neurology_II,syn52331919,MAP1LC3A_Q9H492_OID30868_v1_Neurology_II.tar
MAP1LC3B2,A6NCE7,OID30074,v1,Cardiometabolic_II,syn52355403,MAP1LC3B2_A6NCE7_OID30074_v1_Cardiometabolic_II.tar
MAP2,P11137,OID31138,v1,Neurology_II,syn52356262,MAP2_P11137_OID31138_v1_Neurology_II.tar
MAP2K1,Q02750,OID31468,v1,Oncology_II,syn52358317,MAP2K1_Q02750_OID31468_v1_Oncology_II.tar
MAP2K6,P52564,OID20552,v1,Inflammation,syn51489604,MAP2K6_P52564_OID20552_v1_Inflammation.tar
MAP3K5,Q99683,OID21253,v1,Oncology,syn51482493,MAP3K5_Q99683_OID21253_v1_Oncology.tar
MAP4K5,Q9Y4K4,OID20899,v1,Neurology,syn51476049,MAP4K5_Q9Y4K4_OID20899_v1_Neurology.tar
MAPK13,O15264,OID31205,v1,Oncology_II,syn52356094,MAPK13_O15264_OID31205_v1_Oncology_II.tar
MAPK9,P45984,OID20557,v1,Inflammation,syn51483424,MAPK9_P45984_OID20557_v1_Inflammation.tar
MAPKAPK2,P49137,OID31293,v1,Oncology_II,syn52356267,MAPKAPK2_P49137_OID31293_v1_Oncology_II.tar
MAPRE3,Q9UPY8,OID31177,v1,Oncology_II,syn52334465,MAPRE3_Q9UPY8_OID31177_v1_Oncology_II.tar
MAPT,P10636,OID20830,v1,Neurology,syn51475921,MAPT_P10636_OID20830_v1_Neurology.tar
MARCO,Q9UEW3,OID20210,v1,Cardiometabolic,syn51482365,MARCO_Q9UEW3_OID20210_v1_Cardiometabolic.tar
MARS1,P56192,OID30658,v1,Inflammation_II,syn52334173,MARS1_P56192_OID30658_v1_Inflammation_II.tar
MASP1,P48740,OID20954,v1,Neurology,syn51476489,MASP1_P48740_OID20954_v1_Neurology.tar
MATN2,O00339,OID20767,v1,Inflammation,syn51489695,MATN2_O00339_OID20767_v1_Inflammation.tar
MATN3,O15232,OID20979,v1,Neurology,syn51483541,MATN3_O15232_OID20979_v1_Neurology.tar
MAVS,Q7Z434,OID21204,v1,Oncology,syn51483467,MAVS_Q7Z434_OID21204_v1_Oncology.tar
MAX,P61244,OID20877,v1,Neurology,syn51482806,MAX_P61244_OID20877_v1_Neurology.tar
MB,P02144,OID20263,v1,Cardiometabolic,syn51475947,MB_P02144_OID20263_v1_Cardiometabolic.tar
MBL2,P11226,OID30759,v1,Inflammation_II,syn52331945,MBL2_P11226_OID30759_v1_Inflammation_II.tar
MCAM,P43121,OID20343,v1,Cardiometabolic,syn51476573,MCAM_P43121_OID20343_v1_Cardiometabolic.tar
MCEE,Q96PE7,OID31033,v1,Neurology_II,syn52333768,MCEE_Q96PE7_OID31033_v1_Neurology_II.tar
MCEMP1,Q8IX19,OID30501,v1,Inflammation_II,syn52331895,MCEMP1_Q8IX19_OID30501_v1_Inflammation_II.tar
MCFD2,Q8NI22,OID20171,v1,Cardiometabolic,syn51483766,MCFD2_Q8NI22_OID20171_v1_Cardiometabolic.tar
MCTS1,Q9ULC4,OID31444,v1,Oncology_II,syn52355593,MCTS1_Q9ULC4_OID31444_v1_Oncology_II.tar
MDGA1,Q8NFP4,OID20951,v1,Neurology,syn51475913,MDGA1_Q8NFP4_OID20951_v1_Neurology.tar
MDH1,P40925,OID30669,v1,Inflammation_II,syn52356236,MDH1_P40925_OID30669_v1_Inflammation_II.tar
MDK,P21741,OID21489,v1,Oncology,syn51475819,MDK_P21741_OID21489_v1_Oncology.tar
MDM1,Q8TC05,OID30945,v1,Neurology_II,syn52356277,MDM1_Q8TC05_OID30945_v1_Neurology_II.tar
MECR,Q9BV79,OID30274,v1,Cardiometabolic_II,syn52356531,MECR_Q9BV79_OID30274_v1_Cardiometabolic_II.tar
MED18,Q9BUE0,OID21236,v1,Oncology,syn51482802,MED18_Q9BUE0_OID21236_v1_Oncology.tar
MED21,Q13503,OID30066,v1,Cardiometabolic_II,syn52356975,MED21_Q13503_OID30066_v1_Cardiometabolic_II.tar
MEGF10,Q96KG7,OID20746,v1,Inflammation,syn51476390,MEGF10_Q96KG7_OID20746_v1_Inflammation.tar
MEGF11,A6BM72,OID30099,v1,Cardiometabolic_II,syn52334444,MEGF11_A6BM72_OID30099_v1_Cardiometabolic_II.tar
MEGF9,Q9H1U4,OID20285,v1,Cardiometabolic,syn51489803,MEGF9_Q9H1U4_OID20285_v1_Cardiometabolic.tar
MELTF,P08582,OID30347,v1,Cardiometabolic_II,syn52359438,MELTF_P08582_OID30347_v1_Cardiometabolic_II.tar
MENT,Q9BUN1,OID30595,v1,Inflammation_II,syn52356223,MENT_Q9BUN1_OID30595_v1_Inflammation_II.tar
MEP1A,Q16819,OID31459,v1,Oncology_II,syn52331557,MEP1A_Q16819_OID31459_v1_Oncology_II.tar
MEP1B,Q16820,OID20168,v1,Cardiometabolic,syn51496073,MEP1B_Q16820_OID20168_v1_Cardiometabolic.tar
MEPE,Q9NQ76,OID20753,v1,Inflammation,syn51483238,MEPE_Q9NQ76_OID20753_v1_Inflammation.tar
MERTK,Q12866,OID20657,v1,Inflammation,syn51489634,MERTK_Q12866_OID20657_v1_Inflammation.tar
MESD,Q14696,OID21099,v1,Neurology,syn51496083,MESD_Q14696_OID21099_v1_Neurology.tar
MET,P08581,OID20269,v1,Cardiometabolic,syn51489760,MET_P08581_OID20269_v1_Cardiometabolic.tar
METAP1,P53582,OID20815,v1,Neurology,syn51476187,METAP1_P53582_OID20815_v1_Neurology.tar
METAP1D,Q6UB28,OID20519,v1,Inflammation,syn51495907,METAP1D_Q6UB28_OID20519_v1_Inflammation.tar
METAP2,P50579,OID21437,v1,Oncology,syn51483307,METAP2_P50579_OID21437_v1_Oncology.tar
MFAP3,P55082,OID20057,v1,Cardiometabolic,syn51483158,MFAP3_P55082_OID20057_v1_Cardiometabolic.tar
MFAP3L,O75121,OID30933,v1,Neurology_II,syn52331706,MFAP3L_O75121_OID30933_v1_Neurology_II.tar
MFAP4,P55083,OID30598,v1,Inflammation_II,syn52332809,MFAP4_P55083_OID30598_v1_Inflammation_II.tar
MFAP5,Q13361,OID20239,v1,Cardiometabolic,syn51476639,MFAP5_Q13361_OID20239_v1_Cardiometabolic.tar
MFGE8,Q08431,OID21134,v1,Neurology,syn51478295,MFGE8_Q08431_OID21134_v1_Neurology.tar
MGLL,Q99685,OID20711,v1,Inflammation,syn51483362,MGLL_Q99685_OID20711_v1_Inflammation.tar
MGMT,P16455,OID20588,v1,Inflammation,syn51489729,MGMT_P16455_OID20588_v1_Inflammation.tar
MIA,Q16674,OID21531,v1,Oncology,syn51483416,MIA_Q16674_OID21531_v1_Oncology.tar
MICALL2,Q8IY33,OID30889,v1,Neurology_II,syn52332751,MICALL2_Q8IY33_OID30889_v1_Neurology_II.tar
MICB_MICA_Q29980,Q29983,OID20593,v1,Inflammation,syn51475815,MICB_MICA_Q29980_Q29983_OID20593_v1_Inflammation.tar
MIF,P14174,OID21073,v1,Neurology,syn51489756,MIF_P14174_OID21073_v1_Neurology.tar
MILR1,Q7Z6M3,OID20482,v1,Inflammation,syn51483523,MILR1_Q7Z6M3_OID20482_v1_Inflammation.tar
MINDY1,Q8N5J2,OID31399,v1,Oncology_II,syn52356101,MINDY1_Q8N5J2_OID31399_v1_Oncology_II.tar
MINK1,Q8N4C8,OID31156,v1,Neurology_II,syn52356657,MINK1_Q8N4C8_OID31156_v1_Neurology_II.tar
MITD1,Q8WV92,OID20959,v1,Neurology,syn51476225,MITD1_Q8WV92_OID20959_v1_Neurology.tar
MKI67,P46013,OID30455,v1,Inflammation_II,syn52355991,MKI67_P46013_OID30455_v1_Inflammation_II.tar
MLLT1,Q03111,OID31211,v1,Oncology_II,syn52331786,MLLT1_Q03111_OID31211_v1_Oncology_II.tar
MLN,P12872,OID20541,v1,Inflammation,syn51476041,MLN_P12872_OID20541_v1_Inflammation.tar
MME,P08473,OID21307,v1,Oncology,syn51483449,MME_P08473_OID21307_v1_Oncology.tar
MMP1,P03956,OID20672,v1,Inflammation,syn51475838,MMP1_P03956_OID20672_v1_Inflammation.tar
MMP10,P09238,OID20687,v1,Inflammation,syn51489737,MMP10_P09238_OID20687_v1_Inflammation.tar
MMP12,P39900,OID21439,v1,Oncology,syn51482993,MMP12_P39900_OID21439_v1_Oncology.tar
MMP13,P45452,OID20807,v1,Neurology,syn51495954,MMP13_P45452_OID20807_v1_Neurology.tar
MMP15,P51511,OID30299,v1,Cardiometabolic_II,syn52356445,MMP15_P51511_OID30299_v1_Cardiometabolic_II.tar
MMP3,P08254,OID21083,v1,Neurology,syn51483311,MMP3_P08254_OID21083_v1_Neurology.tar
MMP7,P09237,OID20087,v1,Cardiometabolic,syn51476486,MMP7_P09237_OID20087_v1_Cardiometabolic.tar
MMP8,P22894,OID21019,v1,Neurology,syn51483002,MMP8_P22894_OID21019_v1_Neurology.tar
MMP9,P14780,OID21103,v1,Neurology,syn51476640,MMP9_P14780_OID21103_v1_Neurology.tar
MMUT,P22033,OID30159,v1,Cardiometabolic_II,syn52355453,MMUT_P22033_OID30159_v1_Cardiometabolic_II.tar
MN1,Q10571,OID30908,v1,Neurology_II,syn52355764,MN1_Q10571_OID30908_v1_Neurology_II.tar
MNAT1,P51948,OID31327,v1,Oncology_II,syn52356747,MNAT1_P51948_OID31327_v1_Oncology_II.tar
MNDA,P41218,OID20156,v1,Cardiometabolic,syn51489764,MNDA_P41218_OID20156_v1_Cardiometabolic.tar
MOCS2,O96007,OID30638,v1,Inflammation_II,syn52359200,MOCS2_O96007_OID30638_v1_Inflammation_II.tar
MOG,Q16653,OID21384,v1,Oncology,syn51489738,MOG_Q16653_OID21384_v1_Oncology.tar
MORC3,Q14149,OID31073,v1,Neurology_II,syn52334527,MORC3_Q14149_OID31073_v1_Neurology_II.tar
MORF4L1,Q9UBU8,OID31257,v1,Oncology_II,syn52355536,MORF4L1_Q9UBU8_OID31257_v1_Oncology_II.tar
MORF4L2,Q15014,OID31160,v1,Oncology_II,syn52356062,MORF4L2_Q15014_OID31160_v1_Oncology_II.tar
MORN4,Q8NDC4,OID31217,v1,Oncology_II,syn52332578,MORN4_Q8NDC4_OID31217_v1_Oncology_II.tar
MPHOSPH8,Q99549,OID20092,v1,Cardiometabolic,syn51496192,MPHOSPH8_Q99549_OID20092_v1_Cardiometabolic.tar
MPI,P34949,OID21288,v1,Oncology,syn51476002,MPI_P34949_OID21288_v1_Oncology.tar
MPIG6B,O95866,OID20779,v1,Inflammation,syn51476256,MPIG6B_O95866_OID20779_v1_Inflammation.tar
MPO,P05164,OID21100,v1,Neurology,syn51482814,MPO_P05164_OID21100_v1_Neurology.tar
MPRIP,Q6WCQ1,OID31420,v1,Oncology_II,syn52332014,MPRIP_Q6WCQ1_OID31420_v1_Oncology_II.tar
MRC1,P22897,OID30694,v1,Inflammation_II,syn52356130,MRC1_P22897_OID30694_v1_Inflammation_II.tar
MRI1,Q9BV20,OID30891,v1,Neurology_II,syn52356675,MRI1_Q9BV20_OID30891_v1_Neurology_II.tar
MRPL24,Q96A35,OID30178,v1,Cardiometabolic_II,syn52356693,MRPL24_Q96A35_OID30178_v1_Cardiometabolic_II.tar
MRPL28,Q13084,OID31023,v1,Neurology_II,syn52359497,MRPL28_Q13084_OID31023_v1_Neurology_II.tar
MRPL46,Q9H2W6,OID20858,v1,Neurology,syn51476228,MRPL46_Q9H2W6_OID20858_v1_Neurology.tar
MRPL52,Q86TS9,OID31239,v1,Oncology_II,syn52356781,MRPL52_Q86TS9_OID31239_v1_Oncology_II.tar
MRPL58,Q14197,OID31036,v1,Neurology_II,syn52333817,MRPL58_Q14197_OID31036_v1_Neurology_II.tar
MRPS16,Q9Y3D3,OID30489,v1,Inflammation_II,syn52356168,MRPS16_Q9Y3D3_OID30489_v1_Inflammation_II.tar
MSLN,Q13421,OID21380,v1,Oncology,syn51476363,MSLN_Q13421_OID21380_v1_Oncology.tar
MSLNL,Q96KJ4,OID30939,v1,Neurology_II,syn52359489,MSLNL_Q96KJ4_OID30939_v1_Neurology_II.tar
MSMB,P08118,OID20275,v1,Cardiometabolic,syn51476128,MSMB_P08118_OID20275_v1_Cardiometabolic.tar
MSR1,P21757,OID21063,v1,Neurology,syn51476591,MSR1_P21757_OID21063_v1_Neurology.tar
MSRA,Q9UJ68,OID21513,v1,Oncology,syn51489559,MSRA_Q9UJ68_OID21513_v1_Oncology.tar
MST1,P26927,OID30713,v1,Inflammation_II,syn52358399,MST1_P26927_OID30713_v1_Inflammation_II.tar
MSTN,O14793,OID20115,v1,Cardiometabolic,syn51496067,MSTN_O14793_OID20115_v1_Cardiometabolic.tar
MTDH,Q86UE4,OID30538,v1,Inflammation_II,syn52332718,MTDH_Q86UE4_OID30538_v1_Inflammation_II.tar
MTHFD2,P13995,OID31078,v1,Neurology_II,syn52355733,MTHFD2_P13995_OID31078_v1_Neurology_II.tar
MTHFSD,Q2M296,OID31305,v1,Oncology_II,syn52356035,MTHFSD_Q2M296_OID31305_v1_Oncology_II.tar
MTIF3,Q9H2K0,OID31513,v1,Oncology_II,syn52334156,MTIF3_Q9H2K0_OID31513_v1_Oncology_II.tar
MTPN,P58546,OID20080,v1,Cardiometabolic,syn51484296,MTPN_P58546_OID20080_v1_Cardiometabolic.tar
MTR,Q99707,OID30110,v1,Cardiometabolic_II,syn52332717,MTR_Q99707_OID30110_v1_Cardiometabolic_II.tar
MTSS1,O43312,OID31492,v1,Oncology_II,syn52334056,MTSS1_O43312_OID31492_v1_Oncology_II.tar
MTSS2,Q765P7,OID31409,v1,Oncology_II,syn52356214,MTSS2_Q765P7_OID31409_v1_Oncology_II.tar
MTUS1,Q9ULD2,OID31315,v1,Oncology_II,syn52356647,MTUS1_Q9ULD2_OID31315_v1_Oncology_II.tar
MUC13,Q9H3R2,OID20866,v1,Neurology,syn51483502,MUC13_Q9H3R2_OID20866_v1_Neurology.tar
MUC16,Q8WXI7,OID21378,v1,Oncology,syn51483020,MUC16_Q8WXI7_OID21378_v1_Oncology.tar
MUC2,Q02817,OID30377,v1,Cardiometabolic_II,syn52356031,MUC2_Q02817_OID30377_v1_Cardiometabolic_II.tar
MUCL3,Q3MIW9,OID31170,v1,Oncology_II,syn52355415,MUCL3_Q3MIW9_OID31170_v1_Oncology_II.tar
MVK,Q03426,OID20459,v1,Inflammation,syn51489349,MVK_Q03426_OID20459_v1_Inflammation.tar
MXRA8,Q9BRK3,OID30583,v1,Inflammation_II,syn52334554,MXRA8_Q9BRK3_OID30583_v1_Inflammation_II.tar
MYBPC1,Q00872,OID30296,v1,Cardiometabolic_II,syn52332708,MYBPC1_Q00872_OID30296_v1_Cardiometabolic_II.tar
MYBPC2,Q14324,OID30199,v1,Cardiometabolic_II,syn52334620,MYBPC2_Q14324_OID30199_v1_Cardiometabolic_II.tar
MYCBP2,O75592,OID30996,v1,Neurology_II,syn52359513,MYCBP2_O75592_OID30996_v1_Neurology_II.tar
MYDGF,Q969H8,OID30313,v1,Cardiometabolic_II,syn52334134,MYDGF_Q969H8_OID30313_v1_Cardiometabolic_II.tar
MYH4,Q9Y623,OID30061,v1,Cardiometabolic_II,syn52334560,MYH4_Q9Y623_OID30061_v1_Cardiometabolic_II.tar
MYH7B,A7E2Y1,OID31178,v1,Oncology_II,syn52359464,MYH7B_A7E2Y1_OID31178_v1_Oncology_II.tar
MYH9,P35579,OID30382,v1,Cardiometabolic_II,syn52355811,MYH9_P35579_OID30382_v1_Cardiometabolic_II.tar
MYL1,P05976,OID30120,v1,Cardiometabolic_II,syn52334073,MYL1_P05976_OID30120_v1_Cardiometabolic_II.tar
MYL3,P08590,OID30251,v1,Cardiometabolic_II,syn52355472,MYL3_P08590_OID30251_v1_Cardiometabolic_II.tar
MYL4,P12829,OID30245,v1,Cardiometabolic_II,syn52355981,MYL4_P12829_OID30245_v1_Cardiometabolic_II.tar
MYL6B,P14649,OID30936,v1,Neurology_II,syn52358045,MYL6B_P14649_OID30936_v1_Neurology_II.tar
MYLPF,Q96A32,OID30917,v1,Neurology_II,syn52355772,MYLPF_Q96A32_OID30917_v1_Neurology_II.tar
MYO6,Q9UM54,OID30989,v1,Neurology_II,syn52332736,MYO6_Q9UM54_OID30989_v1_Neurology_II.tar
MYO9B,Q13459,OID20451,v1,Inflammation,syn51483385,MYO9B_Q13459_OID20451_v1_Inflammation.tar
MYOC,Q99972,OID21121,v1,Neurology,syn51483331,MYOC_Q99972_OID21121_v1_Neurology.tar
MYOM1,P52179,OID30834,v1,Neurology_II,syn52357040,MYOM1_P52179_OID30834_v1_Neurology_II.tar
MYOM2,P54296,OID30131,v1,Cardiometabolic_II,syn52331853,MYOM2_P54296_OID30131_v1_Cardiometabolic_II.tar
MYOM3,Q5VTT5,OID30633,v1,Inflammation_II,syn52356012,MYOM3_Q5VTT5_OID30633_v1_Inflammation_II.tar
MZB1,Q8WU39,OID20732,v1,Inflammation,syn51482232,MZB1_Q8WU39_OID20732_v1_Inflammation.tar
MZT1,Q08AG7,OID21186,v1,Oncology,syn51496068,MZT1_Q08AG7_OID21186_v1_Oncology.tar
NAA10,P41227,OID30188,v1,Cardiometabolic_II,syn52332709,NAA10_P41227_OID30188_v1_Cardiometabolic_II.tar
NAA80,Q93015,OID30893,v1,Neurology_II,syn52333877,NAA80_Q93015_OID30893_v1_Neurology_II.tar
NAAA,Q02083,OID20931,v1,Neurology,syn51476641,NAAA_Q02083_OID20931_v1_Neurology.tar
NACC1,Q96RE7,OID31393,v1,Oncology_II,syn52359251,NACC1_Q96RE7_OID31393_v1_Oncology_II.tar
NADK,O95544,OID20178,v1,Cardiometabolic,syn51483216,NADK_O95544_OID20178_v1_Cardiometabolic.tar
NAGA,P17050,OID30509,v1,Inflammation_II,syn52356797,NAGA_P17050_OID30509_v1_Inflammation_II.tar
NAGK,Q9UJ70,OID30271,v1,Cardiometabolic_II,syn52355970,NAGK_Q9UJ70_OID30271_v1_Cardiometabolic_II.tar
NAGPA,Q9UK23,OID30643,v1,Inflammation_II,syn52332549,NAGPA_Q9UK23_OID30643_v1_Inflammation_II.tar
NAMPT,P43490,OID21227,v1,Oncology,syn51476602,NAMPT_P43490_OID21227_v1_Oncology.tar
NAP1L4,Q99733,OID31475,v1,Oncology_II,syn52333924,NAP1L4_Q99733_OID31475_v1_Oncology_II.tar
NAPRT,Q6XQN6,OID31114,v1,Neurology_II,syn52356576,NAPRT_Q6XQN6_OID31114_v1_Neurology_II.tar
NARS1,O43776,OID31035,v1,Neurology_II,syn52356548,NARS1_O43776_OID31035_v1_Neurology_II.tar
NBL1,P41271,OID21486,v1,Oncology,syn51476612,NBL1_P41271_OID21486_v1_Oncology.tar
NBN,O60934,OID20442,v1,Inflammation,syn51476012,NBN_O60934_OID20442_v1_Inflammation.tar
NCAM1,P13591,OID20354,v1,Cardiometabolic,syn51483121,NCAM1_P13591_OID20354_v1_Cardiometabolic.tar
